accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.7476993799209595,0.7783098816871643,0.4998321533203125,0.5,0.9921875,0.6191023588180542,9.999999747378752e-05
0.8057898879051208,0.9136365652084351,0.40049946308135986,0.625,0.984375,0.5242775678634644,9.999999747378752e-05
0.8583205342292786,0.9386062026023865,0.34189513325691223,0.75,0.984375,0.4714919328689575,9.999999747378752e-05
0.8786426186561584,0.9507305026054382,0.30466654896736145,0.875,0.984375,0.4400070309638977,9.999999747378752e-05
