accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.652032196521759,0.6000708937644958,0.6565315127372742,0.5625,0.8203125,0.7097147703170776,9.999999747378752e-05
0.8362730145454407,0.8742519021034241,0.3856043815612793,0.6875,0.90625,0.5488369464874268,9.999999747378752e-05
0.8845859169960022,0.9357344508171082,0.29778364300727844,0.6875,0.9375,0.49803727865219116,9.999999747378752e-05
0.9041411280632019,0.9542016386985779,0.25275924801826477,0.6875,0.9375,0.4901348352432251,4.999999873689376e-05
0.9098926186561584,0.9600600004196167,0.2409236878156662,0.8125,0.9375,0.4712526202201843,4.999999873689376e-05
0.9141104221343994,0.963884711265564,0.22889728844165802,0.8125,0.953125,0.47486642003059387,2.499999936844688e-05
0.9144938588142395,0.9662087559700012,0.22277884185314178,0.8125,0.953125,0.457722008228302,2.499999936844688e-05
0.9139187335968018,0.9642152190208435,0.2238280177116394,0.8125,0.953125,0.463909387588501,1.249999968422344e-05
0.9158359169960022,0.9691653847694397,0.2136569321155548,0.8125,0.953125,0.4592131972312927,1.249999968422344e-05
